trec_topic_number,trec_doc_id,pm_rel_desc,disease_desc,gene1_annotation_desc,gene1_name,gene2_annotation_desc,gene2_name,gene3_annotation_desc,gene3_name,demographics_desc,other_desc
17,NCT02821507,Human PM,Not Disease,Exact,PTEN Inactivating,,,,,Excludes,Matches
17,NCT02821728,Not PM,,,,,,,,,
17,NCT02822482,Human PM,Not Disease,Exact,PTEN Inactivating,,,,,Excludes,Excludes
17,NCT02825628,Not PM,,,,,,,,,
17,NCT02849990,Not PM,,,,,,,,,
17,NCT02853097,Not PM,,,,,,,,,
17,NCT02860819,Human PM,Not Disease,Exact,PTEN Inactivating,,,,,Excludes,Not Discussed
17,NCT02893917,Human PM,Exact,Missing Gene,PTEN Inactivating,,,,,Matches,Not Discussed
17,NCT02905318,Human PM,Exact,Missing Gene,PTEN Inactivating,,,,,Matches,Not Discussed
17,NCT02911467,Not PM,,,,,,,,,
17,NCT02920450,Human PM,Not Disease,Exact,PTEN Inactivating,,,,,Excludes,Not Discussed
17,NCT02922218,Not PM,,,,,,,,,
17,NCT02928432,Not PM,,,,,,,,,
17,NCT02935205,Not PM,,,,,,,,,
17,NCT02943096,Not PM,,,,,,,,,
17,NCT02957357,Not PM,,,,,,,,,
17,NCT02961114,Not PM,,,,,,,,,
17,NCT02961283,Human PM,More General,Exact,PTEN Inactivating,,,,,Matches,Not Discussed
17,NCT02963051,Not PM,,,,,,,,,
17,NCT02987829,Not PM,,,,,,,,,
17,NCT02987959,Human PM,Not Disease,Exact,PTEN Inactivating,,,,,Excludes,Excludes
17,NCT02991807,Human PM,Not Disease,Exact,PTEN Inactivating,,,,,Excludes,Not Discussed
17,NCT03009123,Not PM,,,,,,,,,
17,NCT03017794,Not PM,,,,,,,,,
17,NCT03026426,Not PM,,,,,,,,,
17,NCT03035032,Not PM,,,,,,,,,
17,NCT03040791,Human PM,Exact,Exact,PTEN Inactivating,,,,,Matches,Excludes
17,NCT03043222,Not PM,,,,,,,,,
17,NCT03044795,Human PM,More General,Different Variant,PTEN Inactivating,,,,,Matches,Not Discussed
17,NCT03055624,Not PM,,,,,,,,,
17,NCT03072238,Not PM,,,,,,,,,
17,NCT03076203,Not PM,,,,,,,,,
17,NCT03077126,Not PM,,,,,,,,,
17,NCT03084913,Not PM,,,,,,,,,
17,NCT03087071,Human PM,Not Disease,Different Variant,PTEN Inactivating,,,,,Matches,Not Discussed
17,NCT03088059,Not PM,,,,,,,,,
17,NCT03099421,Not PM,,,,,,,,,
17,NCT03100981,Not PM,,,,,,,,,
17,NCT03101176,Not PM,,,,,,,,,
18,NCT00001165,Not PM,,,,,,,,,
18,NCT00001241,Not PM,,,,,,,,,
18,NCT00001431,Not PM,,,,,,,,,
18,NCT00002689,Not PM,,,,,,,,,
18,NCT00002773,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Matches
18,NCT00002854,Not PM,,,,,,,,,
18,NCT00003018,Not PM,,,,,,,,,
18,NCT00003025,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00003029,Not PM,,,,,,,,,
18,NCT00003085,Not PM,,,,,,,,,
18,NCT00003157,Not PM,,,,,,,,,
18,NCT00003216,Not PM,,,,,,,,,
18,NCT00003332,Not PM,,,,,,,,,
18,NCT00003411,Not PM,,,,,,,,,
18,NCT00003426,Not PM,,,,,,,,,
18,NCT00003591,Not PM,,,,,,,,,
18,NCT00003810,Not PM,,,,,,,,,
18,NCT00004003,Not PM,,,,,,,,,
18,NCT00004604,Human PM,More General,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00004884,Not PM,,,,,,,,,
18,NCT00005594,Not PM,,,,,,,,,
18,NCT00005648,Not PM,,,,,,,,,
18,NCT00005832,Not PM,,,,,,,,,
18,NCT00006467,Not PM,,,,,,,,,
18,NCT00014456,Not PM,,,,,,,,,
18,NCT00014651,Not PM,,,,,,,,,
18,NCT00016965,Not PM,,,,,,,,,
18,NCT00019006,Human PM,More General,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00020345,Not PM,,,,,,,,,
18,NCT00023972,Not PM,,,,,,,,,
18,NCT00026403,Not PM,,,,,,,,,
18,NCT00027521,Not PM,,,,,,,,,
18,NCT00028834,Not PM,,,,,,,,,
18,NCT00030732,Not PM,,,,,,,,,
18,NCT00035035,Not PM,,,,,,,,,
18,NCT00038701,Not PM,,,,,,,,,
18,NCT00045747,Not PM,,,,,,,,,
18,NCT00047307,Not PM,,,,,,,,,
18,NCT00058201,Not PM,,,,,,,,,
18,NCT00059826,Not PM,,,,,,,,,
18,NCT00068432,Not PM,,,,,,,,,
18,NCT00068575,Not PM,,,,,,,,,
18,NCT00072436,Not PM,,,,,,,,,
18,NCT00075439,Human PM,More General,Different Variant,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00075686,Not PM,,,,,,,,,
18,NCT00081549,Not PM,,,,,,,,,
18,NCT00082862,Not PM,,,,,,,,,
18,NCT00085371,Not PM,,,,,,,,,
18,NCT00094978,Not PM,,,,,,,,,
18,NCT00100321,Not PM,,,,,,,,,
18,NCT00102700,Not PM,,,,,,,,,
18,NCT00114244,Not PM,,,,,,,,,
18,NCT00116389,Not PM,,,,,,,,,
18,NCT00121745,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00121901,Not PM,,,,,,,,,
18,NCT00125710,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Matches,Matches
18,NCT00126607,Not PM,,,,,,,,,
18,NCT00141297,Human PM,More General,Different Variant,CDK6 Amplification,,,,,Matches,Matches
18,NCT00147485,Human PM,More General,Exact,CDK6 Amplification,,,,,Matches,Matches
18,NCT00161213,Not PM,,,,,,,,,
18,NCT00173732,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00176735,Not PM,,,,,,,,,
18,NCT00187902,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00192712,Not PM,,,,,,,,,
18,NCT00192842,Not PM,,,,,,,,,
18,NCT00198081,Not PM,,,,,,,,,
18,NCT00214786,Not PM,,,,,,,,,
18,NCT00222898,Not PM,,,,,,,,,
18,NCT00243854,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00251355,Not PM,,,,,,,,,
18,NCT00255827,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00259532,Not PM,,,,,,,,,
18,NCT00260364,Not PM,,,,,,,,,
18,NCT00261092,Not PM,,,,,,,,,
18,NCT00262951,Not PM,,,,,,,,,
18,NCT00272350,Not PM,,,,,,,,,
18,NCT00276250,Not PM,,,,,,,,,
18,NCT00280202,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00281996,Not PM,,,,,,,,,
18,NCT00288925,Not PM,,,,,,,,,
18,NCT00296114,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00324428,Not PM,,,,,,,,,
18,NCT00335543,Not PM,,,,,,,,,
18,NCT00336700,Not PM,,,,,,,,,
18,NCT00337883,Not PM,,,,,,,,,
18,NCT00338247,Not PM,,,,,,,,,
18,NCT00339404,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Matches,Matches
18,NCT00369460,Not PM,,,,,,,,,
18,NCT00372944,Not PM,,,,,,,,,
18,NCT00377936,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00383149,Not PM,,,,,,,,,
18,NCT00383760,Not PM,,,,,,,,,
18,NCT00386399,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00409292,Not PM,,,,,,,,,
18,NCT00410774,Not PM,,,,,,,,,
18,NCT00411047,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00419549,Not PM,,,,,,,,,
18,NCT00419614,Not PM,,,,,,,,,
18,NCT00419627,Human PM,More General,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00428025,Not PM,,,,,,,,,
18,NCT00429858,Human PM,Exact,Different Variant,CDK6 Amplification,,,,,Matches,Matches
18,NCT00437073,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00438906,Human PM,Exact,Different Variant,CDK6 Amplification,,,,,Matches,Matches
18,NCT00448838,Not PM,,,,,,,,,
18,NCT00450281,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Matches,Matches
18,NCT00456599,Not PM,,,,,,,,,
18,NCT00474812,Not PM,,,,,,,,,
18,NCT00478010,Not PM,,,,,,,,,
18,NCT00486460,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00486954,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00487851,Not PM,,,,,,,,,
18,NCT00495924,Not PM,,,,,,,,,
18,NCT00497224,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Matches,Matches
18,NCT00498225,Not PM,,,,,,,,,
18,NCT00499486,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00500968,Not PM,,,,,,,,,
18,NCT00514163,Not PM,,,,,,,,,
18,NCT00521404,Not PM,,,,,,,,,
18,NCT00526578,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Matches,Matches
18,NCT00536614,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00556023,Not PM,,,,,,,,,
18,NCT00557492,Not PM,,,,,,,,,
18,NCT00561990,Not PM,,,,,,,,,
18,NCT00569387,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00571818,Not PM,,,,,,,,,
18,NCT00577564,Not PM,,,,,,,,,
18,NCT00577889,Not PM,,,,,,,,,
18,NCT00580021,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Matches,Matches
18,NCT00582062,Not PM,,,,,,,,,
18,NCT00582699,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00587132,Not PM,,,,,,,,,
18,NCT00588367,Not PM,,,,,,,,,
18,NCT00614601,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00618345,Not PM,,,,,,,,,
18,NCT00618826,Not PM,,,,,,,,,
18,NCT00622622,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00634725,Not PM,,,,,,,,,
18,NCT00639925,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00640978,Not PM,,,,,,,,,
18,NCT00644696,Not PM,,,,,,,,,
18,NCT00655785,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00657995,Not PM,,,,,,,,,
18,NCT00661648,Not PM,,,,,,,,,
18,NCT00661882,Not PM,,,,,,,,,
18,NCT00664482,Not PM,,,,,,,,,
18,NCT00666926,Human PM,More General,Different Variant,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00673569,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00679952,Not PM,,,,,,,,,
18,NCT00680420,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00683358,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00685763,Not PM,,,,,,,,,
18,NCT00690300,Not PM,,,,,,,,,
18,NCT00692640,Human PM,More General,Different Variant,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00696696,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00711997,Not PM,,,,,,,,,
18,NCT00714701,Human PM,Exact,Different Variant,CDK6 Amplification,,,,,Matches,Matches
18,NCT00726037,Not PM,,,,,,,,,
18,NCT00728000,Human PM,Exact,Different Variant,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00732082,Not PM,,,,,,,,,
18,NCT00733850,Not PM,,,,,,,,,
18,NCT00744640,Not PM,,,,,,,,,
18,NCT00748709,Human PM,More General,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00758381,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00761345,Not PM,,,,,,,,,
18,NCT00769535,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00783172,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00786006,Not PM,,,,,,,,,
18,NCT00791076,Not PM,,,,,,,,,
18,NCT00806611,Not PM,,,,,,,,,
18,NCT00810719,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00813163,Not PM,,,,,,,,,
18,NCT00820612,Not PM,,,,,,,,,
18,NCT00830557,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Matches,Matches
18,NCT00835133,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00837876,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00841035,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00843050,Human PM,Not Disease,Exact,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00843531,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00855985,Not PM,,,,,,,,,
18,NCT00868114,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00874146,Not PM,,,,,,,,,
18,NCT00878163,Human PM,More Specific,Missing Gene,CDK6 Amplification,,,,,Matches,Matches
18,NCT00881725,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00885066,Not PM,,,,,,,,,
18,NCT00885248,Not PM,,,,,,,,,
18,NCT00897494,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00897741,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00897832,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Matches,Matches
18,NCT00897988,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00898482,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Matches,Matches
18,NCT00898781,Human PM,More General,Missing Gene,CDK6 Amplification,,,,,Matches,Matches
18,NCT00899054,Not PM,,,,,,,,,
18,NCT00899132,Human PM,More General,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00899158,Human PM,Exact,Different Variant,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00899873,Human PM,Not Disease,Different Variant,CDK6 Amplification,,,,,Matches,Matches
18,NCT00900003,Human PM,Exact,Different Variant,CDK6 Amplification,,,,,Matches,Matches
18,NCT00900016,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00918853,Not PM,,,,,,,,,
18,NCT00919282,Not PM,,,,,,,,,
18,NCT00919659,Not PM,,,,,,,,,
18,NCT00922896,Not PM,,,,,,,,,
18,NCT00923117,Not PM,,,,,,,,,
18,NCT00944463,Not PM,,,,,,,,,
18,NCT00947102,Not PM,,,,,,,,,
18,NCT00954226,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00960284,Not PM,,,,,,,,,
18,NCT00962520,Not PM,,,,,,,,,
18,NCT00966706,Not PM,,,,,,,,,
18,NCT00968175,Not PM,,,,,,,,,
18,NCT00970125,Not PM,,,,,,,,,
18,NCT00974610,Human PM,More General,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT00981162,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Matches,Matches
18,NCT00995007,Not PM,,,,,,,,,
18,NCT00997958,Not PM,,,,,,,,,
18,NCT00998322,Not PM,,,,,,,,,
18,NCT01010945,Not PM,,,,,,,,,
18,NCT01013649,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Matches,Matches
18,NCT01015820,Not PM,,,,,,,,,
18,NCT01017822,Not PM,,,,,,,,,
18,NCT01021800,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01026324,Human PM,Not Disease,Different Variant,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01037790,Human PM,More General,Exact,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01063192,Not PM,,,,,,,,,
18,NCT01064622,Not PM,,,,,,,,,
18,NCT01074996,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01088789,Not PM,,,,,,,,,
18,NCT01094561,Not PM,,,,,,,,,
18,NCT01094600,Not PM,,,,,,,,,
18,NCT01098344,Not PM,,,,,,,,,
18,NCT01102556,Human PM,More General,Missing Gene,CDK6 Amplification,,,,,Matches,Matches
18,NCT01102569,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Matches,Matches
18,NCT01104077,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Matches,Matches
18,NCT01104129,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01110083,Human PM,More General,Different Variant,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01111591,Not PM,,,,,,,,,
18,NCT01116791,Not PM,,,,,,,,,
18,NCT01121588,Human PM,Not Disease,Different Variant,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01129167,Not PM,,,,,,,,,
18,NCT01140321,Not PM,,,,,,,,,
18,NCT01140568,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01142128,Not PM,,,,,,,,,
18,NCT01156168,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01167738,Not PM,,,,,,,,,
18,NCT01182831,Not PM,,,,,,,,,
18,NCT01196247,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Matches
18,NCT01209598,Human PM,Not Disease,Different Variant,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01209962,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Matches,Matches
18,NCT01210911,Not PM,,,,,,,,,
18,NCT01214720,Not PM,,,,,,,,,
18,NCT01219829,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Matches,Matches
18,NCT01241929,Not PM,,,,,,,,,
18,NCT01255917,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Matches
18,NCT01259544,Not PM,,,,,,,,,
18,NCT01266720,Not PM,,,,,,,,,
18,NCT01274455,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01276613,Not PM,,,,,,,,,
18,NCT01278368,Not PM,,,,,,,,,
18,NCT01294358,Not PM,,,,,,,,,
18,NCT01298011,Not PM,,,,,,,,,
18,NCT01298401,Not PM,,,,,,,,,
18,NCT01301222,Not PM,,,,,,,,,
18,NCT01303159,Not PM,,,,,,,,,
18,NCT01304160,Not PM,,,,,,,,,
18,NCT01330823,Not PM,,,,,,,,,
18,NCT01342224,Not PM,,,,,,,,,
18,NCT01346410,Not PM,,,,,,,,,
18,NCT01364805,Not PM,,,,,,,,,
18,NCT01365169,Not PM,,,,,,,,,
18,NCT01373164,Not PM,,,,,,,,,
18,NCT01384253,Human PM,More General,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01394120,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01394159,Not PM,,,,,,,,,
18,NCT01396668,Not PM,,,,,,,,,
18,NCT01396681,Not PM,,,,,,,,,
18,NCT01397019,Not PM,,,,,,,,,
18,NCT01401387,Not PM,,,,,,,,,
18,NCT01412892,Not PM,,,,,,,,,
18,NCT01415713,Not PM,,,,,,,,,
18,NCT01416714,Human PM,More General,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01419002,Not PM,,,,,,,,,
18,NCT01427712,Not PM,,,,,,,,,
18,NCT01427725,Not PM,,,,,,,,,
18,NCT01430052,Not PM,,,,,,,,,
18,NCT01434602,Human PM,Not Disease,Different Variant,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01441986,Not PM,,,,,,,,,
18,NCT01446458,Not PM,,,,,,,,,
18,NCT01446861,Not PM,,,,,,,,,
18,NCT01455610,Not PM,,,,,,,,,
18,NCT01457846,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01459614,Not PM,,,,,,,,,
18,NCT01472198,Not PM,,,,,,,,,
18,NCT01472731,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01474564,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01476137,Human PM,More General,Different Variant,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01486329,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01489865,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01497392,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01510405,Human PM,Not Disease,Different Variant,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01515046,Not PM,,,,,,,,,
18,NCT01523340,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01523457,Not PM,,,,,,,,,
18,NCT01523808,Not PM,,,,,,,,,
18,NCT01563133,Not PM,,,,,,,,,
18,NCT01580241,Human PM,Exact,Different Variant,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01585662,Not PM,,,,,,,,,
18,NCT01585805,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01586611,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01587534,Not PM,,,,,,,,,
18,NCT01598584,Not PM,,,,,,,,,
18,NCT01600807,Not PM,,,,,,,,,
18,NCT01613950,Human PM,Not Disease,Different Variant,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01615653,Not PM,,,,,,,,,
18,NCT01628458,Not PM,,,,,,,,,
18,NCT01634984,Human PM,Not Disease,Different Variant,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01638533,Not PM,,,,,,,,,
18,NCT01660971,Not PM,,,,,,,,,
18,NCT01662284,Not PM,,,,,,,,,
18,NCT01662739,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Matches,Matches
18,NCT01666184,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01675258,Human PM,More General,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01693419,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01696903,Not PM,,,,,,,,,
18,NCT01697293,Not PM,,,,,,,,,
18,NCT01701375,Human PM,Not Disease,Exact,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01703650,Not PM,,,,,,,,,
18,NCT01707758,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01715142,Human PM,Exact,Different Variant,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01717196,Not PM,,,,,,,,,
18,NCT01717599,Not PM,,,,,,,,,
18,NCT01719549,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01723774,Human PM,Not Disease,Different Variant,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01726582,Human PM,Exact,Different Variant,CDK6 Amplification,,,,,Matches,Matches
18,NCT01728818,Human PM,Exact,Different Variant,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01734967,Not PM,,,,,,,,,
18,NCT01744353,Not PM,,,,,,,,,
18,NCT01744847,Not PM,,,,,,,,,
18,NCT01748825,Human PM,More General,Different Variant,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01755260,Not PM,,,,,,,,,
18,NCT01773031,Not PM,,,,,,,,,
18,NCT01774162,Not PM,,,,,,,,,
18,NCT01783171,Human PM,Exact,Different Variant,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01791387,Human PM,Not Disease,Different Variant,CDK6 Amplification,,,,,Not Discussed,Matches
18,NCT01792466,Not PM,,,,,,,,,
18,NCT01795768,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01796028,Not PM,,,,,,,,,
18,NCT01798446,Not PM,,,,,,,,,
18,NCT01806675,Human PM,More General,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01828021,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01834170,Not PM,,,,,,,,,
18,NCT01836432,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01844817,Not PM,,,,,,,,,
18,NCT01864746,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Matches,Matches
18,NCT01877317,Not PM,,,,,,,,,
18,NCT01893294,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01895790,Not PM,,,,,,,,,
18,NCT01903083,Not PM,,,,,,,,,
18,NCT01908478,Not PM,,,,,,,,,
18,NCT01911689,Not PM,,,,,,,,,
18,NCT01911936,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01912716,Not PM,,,,,,,,,
18,NCT01919229,Not PM,,,,,,,,,
18,NCT01921751,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01929538,Not PM,,,,,,,,,
18,NCT01929915,Not PM,,,,,,,,,
18,NCT01942629,Human PM,More General,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01957696,Not PM,,,,,,,,,
18,NCT01958021,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Matches,Matches
18,NCT01962909,Not PM,,,,,,,,,
18,NCT01971034,Not PM,,,,,,,,,
18,NCT01976169,Human PM,Not Disease,Exact,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01986595,Human PM,Not Disease,Different Variant,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT01989000,Human PM,Exact,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Matches
18,NCT01989624,Not PM,,,,,,,,,
18,NCT01994681,Not PM,,,,,,,,,
18,NCT01996267,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Matches,Matches
18,NCT01997476,Not PM,,,,,,,,,
18,NCT02002416,Human PM,Not Disease,Missing Gene,CDK6 Amplification,,,,,Not Discussed,Not Discussed
18,NCT02004262,Not PM,,,,,,,,,
